team_name,variant_name,username,agreeableness,openness,conscientiousness,extraversion,neuroticism
BSP,random_forest,Achillira,38.35886682242991,59.47934940944882,45.445,43.6475,52.28676619828259
BSP,random_forest,kookiemarie,45.81261682242991,55.798898622047254,36.591193535825546,49.249402723735415,54.244266198282595
BSP,random_forest,shortofsane,51.88943341121496,54.70244881889764,41.167330607476636,43.43755544747082,51.11478239656519
BSP,random_forest,Sketcher10,53.1163668224299,56.63974901574804,47.08619353582555,40.4225,54.70736338797815
BSP,random_forest,sundancerkb,60.87943341121496,71.35059940944882,42.813637071651094,37.54875,63.980516198282594
BSP,random_forest,to_neverwhere,50.25568341121495,59.25054822834647,44.4325,38.05,61.76779859484778
BSP,random_forest,biocuriousgeorgie,56.3425,67.15014862204725,43.00619353582555,30.73125,52.61456479313038
BSP,random_forest,firthspaceman,39.65443341121495,67.07289960629922,37.57608060747664,43.5625,48.7275
BSP,random_forest,youscarymotherfucker,53.43,60.43474901574804,34.59966121495327,30.0325,59.49875
BSP,random_forest,maytriforcebewithyou,43.736933411214956,59.42284842519686,40.973580607476634,46.61,41.268532396565185
BSP,random_forest,DinosaurusRex_,50.0075,53.43644980314961,45.243637071651094,45.54570817120622,49.827798594847785
BSP,random_forest,JoaquimJoaquim,47.07943341121496,55.92994881889765,38.90869353582555,42.585,49.260298594847775
BSP,random_forest,FadeCrimson,44.00443341121496,77.37684940944882,32.321991822429915,36.28375,58.001766198282596
BSP,random_forest,mma-b,45.11443341121496,73.89329921259844,33.22466121495327,36.855,38.08125
BSP,random_forest,sarahsugarplum,61.17193341121495,65.18099901574804,42.98727414330217,35.5225,53.737282396565185
BSP,random_forest,cleaning_my_room,41.94875,64.15349901574804,38.463580607476636,42.2275,45.24801619828259
BSP,random_forest,Muumi-LvsB,52.67818341121495,56.202448818897636,38.16869353582555,38.76625,52.97662958626075
BSP,random_forest,benevolentcannibal,47.7075,71.06764862204726,37.96369353582555,33.69625,43.634782396565186
BSP,random_forest,xaira82,49.91693341121495,60.70684940944882,39.98738707165109,37.66125,61.08154859484778
BSP,random_forest,powerpab,41.95955023364486,60.192049212598434,42.17983060747663,46.6975,41.21051619828259
BSP,random_forest,MrMoodle,33.47648364485981,69.83289960629922,33.33625,35.72125,45.81176619828259
BSP,random_forest,Adage_Cage,48.8063668224299,52.62019980314961,43.970854750778805,47.8975,48.92779859484778
BSP,random_forest,frazzledazzle55,55.35318341121496,54.010148622047254,41.33488707165109,44.821902723735406,53.60279859484778
BSP,random_forest,arakuma,53.58636682242991,58.97974901574804,45.43983060747664,27.79625,53.11081479313037
BSP,random_forest,TheFuzz77,39.3738668224299,73.01659842519686,35.35375,35.225,55.32331479313038
BSP,random_forest,OctogenarianSandwich,43.10011682242991,62.32079921259843,37.531193535825544,37.68875,52.829266198282596
BSP,random_forest,Descending_,44.3313668224299,74.11434940944882,42.04619353582555,36.43625,46.02625
BSP,random_forest,WateredDownMogwai,47.64068341121496,47.115599409448826,48.774887071651094,41.6475,48.70154859484778
BSP,random_forest,The_Bacon_Reader,38.607050233644856,55.58869881889765,31.836193535825547,39.085,58.07508099141296
BSP,random_forest,stormLP,44.11875,53.99954921259843,44.70119353582555,37.9325,57.353532396565186
BSP,random_forest,mojo29,53.25943341121495,60.07284842519686,35.955,25.138152723735413,68.12412958626075
BSP,random_forest,sortingout,39.02898364485982,61.230799212598434,32.712387071651094,45.06940272373541,57.70103239656519
BSP,random_forest,Serspring,47.44193341121495,54.26119881889765,43.27875,52.12815272373541,47.70779859484777
BSP,random_forest,rimlarimla,45.39068341121496,57.794948818897645,43.1625,40.953152723735414,46.986548594847775
BSP,random_forest,festiemeow,56.44693341121496,59.71449803149608,42.82994353582555,48.59565272373541,58.289564793130374
BSP,random_forest,Fireskink,41.49068341121496,60.15224901574804,34.462387071651094,43.0531527237354,49.901548594847775
BSP,random_forest,zwelg,49.69568341121496,55.444349409448826,38.5975,46.065,53.13801619828259
BSP,random_forest,RandomNSB,51.75193341121495,48.25599901574804,46.550967679127716,46.665,49.038097189695556
BSP,random_forest,kk87,50.85693341121495,64.21764862204725,36.02238707165109,38.62,61.13853239656519
BSP,random_forest,Cyllya,43.175233644859816,60.38579921259843,22.77716121495327,29.5,61.768016198282595
BSP,random_forest,proscett,45.4625,51.97324803149607,35.51727414330218,36.32190272373541,56.35133099141297
BSP,random_forest,SPQR1776,35.08330023364486,51.90974901574804,40.15483060747664,33.54190272373541,52.85853239656519
BSP,random_forest,absurd_olfaction,44.775683411214956,65.48829921259843,33.94863707165109,35.38505544747082,50.60529859484778
BSP,random_forest,babalu32,31.189433411214953,60.087249015748036,36.06841121495327,43.83625,52.53978239656519
BSP,random_forest,Eric_The_Pipe,45.34943341121495,48.60244881889765,46.60619353582554,47.21625,46.61375
BSP,random_forest,KR4FE,36.004433411214954,70.34579921259844,33.1675,47.0,33.59176619828259
BSP,random_forest,OneBluePixel,41.82091705607478,66.96324803149608,39.068524143302184,20.31,52.63258099141296
BSP,random_forest,RetardYourAnger,35.99830023364486,61.11974901574804,40.561193535825545,31.905,45.10279859484778
BSP,random_forest,cultcrime,29.59568341121495,82.62474901574804,30.742443535825547,33.59375,47.37978239656519
BSP,random_forest,y_mr_y,36.10875,57.43014862204725,40.86,48.3194027237354,50.6492661982826
BSP,random_forest,nman10000,42.64625,58.42849901574804,41.778411214953266,32.75065272373541,50.73978239656519
BSP,random_forest,Ready_to_happen,31.79,70.34599901574803,44.867274143302176,34.36875,27.958016198282593
